day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;38600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;674.0
-2;38700;STARFRUIT;4991;20;;;;;4998;20;;;;;4994.5;69.703125
-2;38700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;677.0
-2;38800;AMETHYSTS;9996;1;9995;20;;;10002;1;10004;1;10005;20;9999.0;677.0
-2;38800;STARFRUIT;4991;21;;;;;4993;2;4996;1;4998;21;4992.0;66.6796875
-2;38900;STARFRUIT;4992;2;4991;30;;;4996;7;4998;32;;;4994.0;64.28125
-2;38900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;701.0
-2;39000;STARFRUIT;4991;23;;;;;4998;23;;;;;4994.5;67.046875
-2;39000;AMETHYSTS;9995;23;;;;;10002;9;10005;23;;;9998.5;701.0
-2;39100;STARFRUIT;4992;25;;;;;4998;1;4999;24;;;4995.0;58.40625
-2;39100;AMETHYSTS;9998;8;9996;1;9995;24;10004;1;10005;24;;;10001.0;701.0
-2;39200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;701.0
-2;39200;STARFRUIT;4992;30;;;;;4997;2;4999;30;;;4994.5;54.125
-2;39300;STARFRUIT;4992;27;;;;;4999;27;;;;;4995.5;40.34375
-2;39300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;701.0
-2;39400;STARFRUIT;4993;31;;;;;4998;5;4999;1;5000;30;4995.5;37.7265625
-2;39400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;701.0
-2;39500;STARFRUIT;4992;27;;;;;4997;3;4999;27;;;4994.5;45.296875
-2;39500;AMETHYSTS;9995;27;;;;;9998;1;10002;2;10005;27;9996.5;704.0
-2;39600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;706.0
-2;39600;STARFRUIT;4997;4;4992;23;;;4999;23;;;;;4998.0;49.84375
-2;39700;STARFRUIT;4993;4;4992;24;;;4998;2;4999;22;;;4995.5;57.7265625
-2;39700;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;706.0
-2;39800;STARFRUIT;4991;28;;;;;4998;28;;;;;4994.5;67.6953125
-2;39800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;706.0
-2;39900;STARFRUIT;4992;31;;;;;4998;1;4999;30;;;4995.0;57.6484375
-2;39900;AMETHYSTS;9996;1;9995;30;;;10002;4;10004;1;10005;30;9999.0;706.0
-2;40000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;706.0
-2;40000;STARFRUIT;4992;22;;;;;4999;22;;;;;4995.5;51.2421875
-2;40100;STARFRUIT;4992;2;4991;29;;;4998;31;;;;;4995.0;61.109375
-2;40100;AMETHYSTS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;706.0
-2;40200;STARFRUIT;4992;29;;;;;4999;29;;;;;4995.5;46.953125
-2;40200;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;706.0
-2;40300;STARFRUIT;4992;22;;;;;4999;22;;;;;4995.5;45.015625
-2;40300;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;706.0
-2;40400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;708.0
-2;40400;STARFRUIT;4992;24;;;;;4999;24;;;;;4995.5;52.65625
-2;40500;STARFRUIT;4992;29;;;;;4993;1;4999;29;;;4992.5;49.6015625
-2;40500;AMETHYSTS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;708.0
-2;40600;STARFRUIT;4993;4;4992;26;;;4999;26;;;;;4996.0;50.1640625
-2;40600;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;710.0
-2;40700;STARFRUIT;4992;22;;;;;4998;2;4999;20;;;4995.0;56.328125
-2;40700;AMETHYSTS;9998;7;9996;2;9995;20;10004;2;10005;20;;;10001.0;710.0
-2;40800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;710.0
-2;40800;STARFRUIT;4991;27;;;;;4998;27;;;;;4994.5;71.8046875
-2;40900;STARFRUIT;4991;28;;;;;4998;28;;;;;4994.5;71.53125
-2;40900;AMETHYSTS;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;710.0
-2;41000;STARFRUIT;4991;21;;;;;4992;1;4996;3;4998;21;4991.5;69.2265625
-2;41000;AMETHYSTS;9995;21;;;;;10002;10;10005;21;;;9998.5;744.0
-2;41100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;744.0
-2;41100;STARFRUIT;4990;27;;;;;4991;1;4992;2;4997;27;4990.5;89.765625
-2;41200;STARFRUIT;4990;29;;;;;4997;29;;;;;4993.5;88.1015625
-2;41200;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;744.0
-2;41300;STARFRUIT;4991;1;4990;24;;;4995;4;4997;25;;;4993.0;83.4453125
-2;41300;AMETHYSTS;9998;2;9996;1;9995;24;10004;1;10005;24;;;10001.0;744.0
-2;41400;STARFRUIT;4991;2;4990;23;;;4993;4;4995;5;4997;25;4992.0;84.2265625
-2;41400;AMETHYSTS;9998;5;9996;2;9995;23;10000;4;10004;2;10005;23;9999.0;744.0
-2;41500;AMETHYSTS;9998;8;9996;2;9995;20;10004;2;10005;20;;;10001.0;744.0
-2;41500;STARFRUIT;4991;2;4990;20;;;4995;1;4997;22;;;4993.0;83.3515625
-2;41600;STARFRUIT;4990;23;;;;;4995;7;4997;23;;;4992.5;85.59375
-2;41600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;744.0
-2;41700;STARFRUIT;4993;4;4990;21;;;4997;21;;;;;4995.0;92.2734375
-2;41700;AMETHYSTS;10000;5;9995;21;;;10005;21;;;;;10002.5;744.0
-2;41800;STARFRUIT;4990;24;;;;;4996;2;4997;22;;;4993.0;95.15625
-2;41800;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;744.0
-2;41900;AMETHYSTS;9996;1;9995;21;;;9998;4;10004;1;10005;21;9997.0;744.0
-2;41900;STARFRUIT;4991;1;4990;21;;;4995;1;4997;22;;;4993.0;84.4140625
-2;42000;STARFRUIT;4990;31;;;;;4995;5;4996;2;4997;30;4992.5;95.9765625
-2;42000;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;752.0
-2;42100;STARFRUIT;4990;23;;;;;4997;23;;;;;4993.5;94.1015625
-2;42100;AMETHYSTS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;752.0
-2;42200;STARFRUIT;4990;28;;;;;4997;28;;;;;4993.5;92.65625
-2;42200;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;752.0
-2;42300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;754.0
-2;42300;STARFRUIT;4990;20;;;;;4991;7;4995;2;4997;20;4990.5;98.296875
-2;42400;STARFRUIT;4990;1;4989;29;;;4996;31;;;;;4993.0;115.1875
-2;42400;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;754.0
-2;42500;STARFRUIT;4989;24;;;;;4996;24;;;;;4992.5;122.4375
-2;42500;AMETHYSTS;9995;24;;;;;10002;3;10005;24;;;9998.5;754.0
-2;42600;STARFRUIT;4989;26;;;;;4996;26;;;;;4992.5;128.8671875
-2;42600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;770.0
-2;42700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;778.0
-2;42700;STARFRUIT;4989;26;;;;;4996;26;;;;;4992.5;132.8359375
-2;42800;STARFRUIT;4989;30;;;;;4996;30;;;;;4992.5;131.546875
-2;42800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;778.0
-2;42900;STARFRUIT;4988;25;;;;;4995;25;;;;;4991.5;135.125
-2;42900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;778.0
-2;43000;STARFRUIT;4991;2;4990;23;;;4996;23;;;;;4993.5;124.96875
-2;43000;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;786.0
-2;43100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;786.0
-2;43100;STARFRUIT;4989;21;;;;;4996;21;;;;;4992.5;119.5
-2;43200;STARFRUIT;4990;1;4989;20;;;4996;21;;;;;4993.0;118.5078125
-2;43200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;786.0
-2;43300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;786.0
-2;43300;STARFRUIT;4989;25;;;;;4994;2;4996;25;;;4991.5;120.359375
-2;43400;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;786.0
-2;43400;STARFRUIT;4994;4;4989;24;;;4996;24;;;;;4995.0;123.5546875
-2;43500;AMETHYSTS;9998;7;9995;23;;;10005;23;;;;;10001.5;786.0
-2;43500;STARFRUIT;4990;22;;;;;4995;7;4997;23;;;4992.5;113.21875
-2;43600;STARFRUIT;4990;5;4989;21;;;4996;23;;;;;4993.0;117.0390625
-2;43600;AMETHYSTS;9996;2;9995;21;;;10002;9;10004;2;10005;21;9999.0;786.0
-2;43700;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;786.0
-2;43700;STARFRUIT;4990;24;;;;;4997;24;;;;;4993.5;106.4453125
-2;43800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;786.0
-2;43800;STARFRUIT;4991;9;4990;26;;;4997;28;;;;;4994.0;97.375
-2;43900;AMETHYSTS;10002;4;9998;2;9996;1;10004;1;10005;29;;;10003.0;786.0
-2;43900;STARFRUIT;4991;6;4990;30;;;4997;30;;;;;4994.0;105.7109375
-2;44000;STARFRUIT;4991;2;4990;20;;;4995;3;4997;22;;;4993.0;97.484375
-2;44000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;794.0
-2;44100;AMETHYSTS;9995;24;;;;;9998;1;10002;2;10005;24;9996.5;794.0
-2;44100;STARFRUIT;4990;24;;;;;4997;24;;;;;4993.5;102.671875
-2;44200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;796.0
-2;44200;STARFRUIT;4991;21;;;;;4998;21;;;;;4994.5;80.921875
-2;44300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;796.0
-2;44300;STARFRUIT;4991;27;;;;;4998;27;;;;;4994.5;84.0
-2;44400;STARFRUIT;4991;28;;;;;4998;28;;;;;4994.5;91.5
-2;44400;AMETHYSTS;9998;7;9995;28;;;10005;28;;;;;10001.5;796.0
-2;44500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;796.0
-2;44500;STARFRUIT;4995;1;4991;2;4990;21;4997;21;;;;;4996.0;106.7265625
-2;44600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;796.0
-2;44600;STARFRUIT;4990;1;4989;23;;;4996;24;;;;;4993.0;117.03125
-2;44700;AMETHYSTS;9995;29;;;;;10002;10;10005;29;;;9998.5;796.0
-2;44700;STARFRUIT;4989;29;;;;;4996;29;;;;;4992.5;121.671875
-2;44800;STARFRUIT;4989;29;;;;;4996;29;;;;;4992.5;129.625
-2;44800;AMETHYSTS;9995;29;;;;;9998;1;10002;10;10005;29;9996.5;796.0
-2;44900;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;798.0
-2;44900;STARFRUIT;4989;2;4988;25;;;4995;26;;;;;4992.0;139.4140625
-2;45000;AMETHYSTS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;798.0
-2;45000;STARFRUIT;4988;26;;;;;4995;26;;;;;4991.5;144.96875
-2;45100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;800.0
-2;45100;STARFRUIT;4988;27;;;;;4993;5;4995;27;;;4990.5;146.625
-2;45200;STARFRUIT;4989;1;4988;28;;;4993;6;4995;29;;;4991.0;135.109375
-2;45200;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;800.0
-2;45300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;800.0
-2;45300;STARFRUIT;4989;4;4988;22;;;4995;22;;;;;4992.0;148.6796875
-2;45400;AMETHYSTS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;800.0
-2;45400;STARFRUIT;4988;22;;;;;4993;2;4994;2;4995;21;4990.5;153.078125
-2;45500;STARFRUIT;4987;25;;;;;4990;3;4994;25;;;4988.5;160.6875
-2;45500;AMETHYSTS;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;802.0
-2;45600;STARFRUIT;4988;7;4987;26;;;4994;26;;;;;4991.0;173.09375
-2;45600;AMETHYSTS;9995;26;;;;;10002;5;10005;26;;;9998.5;802.0
-2;45700;STARFRUIT;4986;24;;;;;4993;24;;;;;4989.5;181.65625
-2;45700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;802.0
-2;45800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;802.0
-2;45800;STARFRUIT;4986;27;;;;;4992;1;4993;27;;;4989.0;187.7890625
-2;45900;STARFRUIT;4987;4;4986;31;;;4993;31;;;;;4990.0;182.9609375
-2;45900;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;802.0
-2;46000;STARFRUIT;4986;26;;;;;4993;26;;;;;4989.5;189.3828125
-2;46000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;808.0
-2;46100;STARFRUIT;4986;25;;;;;4992;2;4993;23;;;4989.0;193.453125
-2;46100;AMETHYSTS;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;808.0
-2;46200;AMETHYSTS;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;808.0
-2;46200;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;188.8515625
-2;46300;STARFRUIT;4986;29;;;;;4993;29;;;;;4989.5;186.75
-2;46300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;808.0
-2;46400;STARFRUIT;4986;22;;;;;4993;22;;;;;4989.5;188.453125
-2;46400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;808.0
-2;46500;STARFRUIT;4989;6;4986;31;;;4993;31;;;;;4991.0;185.5625
-2;46500;AMETHYSTS;10000;6;9996;1;9995;30;10004;1;10005;30;;;10002.0;808.0
-2;46600;AMETHYSTS;9998;10;9996;1;9995;27;10004;1;10005;27;;;10001.0;808.0
-2;46600;STARFRUIT;4987;3;4986;28;;;4993;28;;;;;4990.0;191.84375
-2;46700;STARFRUIT;4986;26;;;;;4993;26;;;;;4989.5;190.2578125
-2;46700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;810.0
-2;46800;STARFRUIT;4987;1;4986;21;;;4993;22;;;;;4990.0;187.1171875
-2;46800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;810.0
-2;46900;STARFRUIT;4992;1;4986;32;;;4993;32;;;;;4992.5;189.9140625
-2;46900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;810.0
-2;47000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;810.0
-2;47000;STARFRUIT;4986;21;;;;;4992;1;4993;20;;;4989.0;201.0625
-2;47100;STARFRUIT;4986;26;;;;;4988;4;4993;26;;;4987.0;190.203125
-2;47100;AMETHYSTS;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;810.0
-2;47200;STARFRUIT;4987;2;4986;28;;;4993;30;;;;;4990.0;196.53125
-2;47200;AMETHYSTS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;812.0
-2;47300;STARFRUIT;4987;25;;;;;4992;1;4994;25;;;4989.5;179.5546875
-2;47300;AMETHYSTS;10002;1;9998;3;9995;25;10005;25;;;;;10003.5;814.0
-2;47400;AMETHYSTS;9995;24;;;;;10002;9;10005;24;;;9998.5;816.0
-2;47400;STARFRUIT;4988;1;4987;24;;;4994;24;;;;;4991.0;183.203125
-2;47500;STARFRUIT;4988;30;;;;;4993;6;4995;30;;;4990.5;178.46875
-2;47500;AMETHYSTS;9995;30;;;;;10002;1;10005;30;;;9998.5;816.0
-2;47600;STARFRUIT;4988;1;4987;27;;;4994;28;;;;;4991.0;180.890625
-2;47600;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;816.0
-2;47700;STARFRUIT;4988;1;4987;22;;;4994;23;;;;;4991.0;179.5
-2;47700;AMETHYSTS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;816.0
-2;47800;AMETHYSTS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;816.0
-2;47800;STARFRUIT;4988;23;;;;;4995;23;;;;;4991.5;174.8671875
-2;47900;STARFRUIT;4987;27;;;;;4994;27;;;;;4990.5;179.328125
-2;47900;AMETHYSTS;10002;1;9995;27;;;10005;27;;;;;10003.5;816.0
-2;48000;STARFRUIT;4987;27;;;;;4994;27;;;;;4990.5;179.8984375
-2;48000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;818.0
-2;48100;STARFRUIT;4989;1;4988;21;;;4994;21;;;;;4991.5;179.015625
-2;48100;AMETHYSTS;9995;21;;;;;10002;9;10005;21;;;9998.5;818.0
-2;48200;AMETHYSTS;9998;5;9995;25;;;10005;25;;;;;10001.5;826.0
-2;48200;STARFRUIT;4988;25;;;;;4995;25;;;;;4991.5;180.4765625
-2;48300;STARFRUIT;4988;29;;;;;4991;5;4995;29;;;4989.5;177.640625
-2;48300;AMETHYSTS;9996;1;9995;28;;;9998;1;10000;5;10004;1;9997.0;826.0
-2;48400;STARFRUIT;4989;1;4988;27;;;4995;27;;;;;4992.0;172.7578125
-2;48400;AMETHYSTS;9995;27;;;;;10002;7;10005;27;;;9998.5;828.0
-2;48500;STARFRUIT;4990;1;4989;29;;;4996;29;;;;;4993.0;168.7890625
-2;48500;AMETHYSTS;9995;29;;;;;9998;1;10005;29;;;9996.5;828.0
-2;48600;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;830.0
-2;48600;STARFRUIT;4990;1;4989;29;;;4995;1;4996;28;;;4992.5;167.5390625
-2;48700;STARFRUIT;4989;1;4988;22;;;4995;23;;;;;4992.0;170.1953125
-2;48700;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;833.0
-2;48800;STARFRUIT;4989;5;4988;24;;;4995;24;;;;;4992.0;175.140625
-2;48800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;833.0
-2;48900;STARFRUIT;4989;7;4988;27;;;4995;27;;;;;4992.0;178.3671875
-2;48900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;833.0
-2;49000;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;833.0
-2;49000;STARFRUIT;4989;7;4988;32;;;4994;2;4995;30;;;4991.5;180.6875
-2;49100;STARFRUIT;4989;8;4988;32;;;4995;32;;;;;4992.0;177.7109375
-2;49100;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;833.0
-2;49200;STARFRUIT;4988;21;;;;;4994;1;4995;20;;;4991.0;179.3125
-2;49200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;833.0
-2;49300;STARFRUIT;4987;22;;;;;4988;1;4994;22;;;4987.5;205.828125
-2;49300;AMETHYSTS;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;833.0
-2;49400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;833.0
-2;49400;STARFRUIT;4992;14;4987;20;;;4994;20;;;;;4993.0;203.7734375
-2;49500;STARFRUIT;4988;8;4987;32;;;4994;32;;;;;4991.0;211.265625
-2;49500;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;833.0
-2;49600;STARFRUIT;4992;1;4987;24;;;4994;24;;;;;4993.0;217.375
-2;49600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;833.0
-2;49700;STARFRUIT;4987;28;;;;;4993;2;4994;26;;;4990.0;219.1875
-2;49700;AMETHYSTS;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;833.0
-2;49800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;833.0
-2;49800;STARFRUIT;4987;25;;;;;4988;5;4994;25;;;4987.5;215.4375
-2;49900;STARFRUIT;4986;23;;;;;4993;23;;;;;4989.5;241.734375
-2;49900;AMETHYSTS;9998;3;9995;23;;;10005;23;;;;;10001.5;833.0
-2;50000;STARFRUIT;4986;1;4985;20;;;4992;21;;;;;4989.0;254.4921875
-2;50000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;841.0
-2;50100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;841.0
-2;50100;STARFRUIT;4986;24;;;;;4991;2;4993;24;;;4988.5;253.3203125
-2;50200;STARFRUIT;4985;24;;;;;4992;24;;;;;4988.5;255.796875
-2;50200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;841.0
-2;50300;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;261.65625
-2;50300;AMETHYSTS;9995;30;;;;;10002;10;10005;30;;;9998.5;841.0
-2;50400;STARFRUIT;4985;23;;;;;4988;2;4990;1;4992;23;4986.5;265.3203125
-2;50400;AMETHYSTS;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;841.0
-2;50500;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;841.0
-2;50500;STARFRUIT;4986;2;4985;23;;;4992;25;;;;;4989.0;256.625
-2;50600;STARFRUIT;4985;23;;;;;4986;8;4992;23;;;4985.5;259.1796875
-2;50600;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;841.0
-2;50700;STARFRUIT;4986;2;4985;22;;;4992;24;;;;;4989.0;279.09375
-2;50700;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;843.0
-2;50800;STARFRUIT;4991;1;4986;24;;;4993;24;;;;;4992.0;277.2109375
-2;50800;AMETHYSTS;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;843.0
-2;50900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;853.0
-2;50900;STARFRUIT;4986;28;;;;;4991;4;4992;1;4993;27;4988.5;280.16796875
-2;51000;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;278.94140625
-2;51000;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;853.0
-2;51100;STARFRUIT;4986;26;;;;;4992;1;4993;25;;;4989.0;280.19921875
-2;51100;AMETHYSTS;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;853.0
-2;51200;STARFRUIT;4986;2;4985;28;;;4992;30;;;;;4989.0;281.90625
-2;51200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;853.0
-2;51300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;853.0
-2;51300;STARFRUIT;4985;25;;;;;4992;25;;;;;4988.5;285.04296875
-2;51400;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;318.6171875
-2;51400;AMETHYSTS;9995;30;;;;;10002;3;10005;30;;;9998.5;853.0
-2;51500;STARFRUIT;4991;1;4985;30;;;4992;30;;;;;4991.5;317.662109375
-2;51500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;853.0
-2;51600;STARFRUIT;4988;5;4985;24;;;4992;24;;;;;4990.0;318.951171875
-2;51600;AMETHYSTS;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;853.0
-2;51700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;853.0
-2;51700;STARFRUIT;4984;20;;;;;4986;4;4991;20;;;4985.0;306.9453125
-2;51800;STARFRUIT;4985;25;;;;;4992;25;;;;;4988.5;325.1875
-2;51800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;897.0
-2;51900;STARFRUIT;4990;4;4986;1;4985;23;4992;24;;;;;4991.0;331.0703125
-2;51900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;897.0
-2;52000;STARFRUIT;4985;29;;;;;4990;6;4992;29;;;4987.5;334.3984375
-2;52000;AMETHYSTS;9998;3;9995;29;;;10005;29;;;;;10001.5;912.0
-2;52100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;912.0
-2;52100;STARFRUIT;4985;21;;;;;4992;21;;;;;4988.5;329.96875
-2;52200;STARFRUIT;4985;31;;;;;4991;2;4992;29;;;4988.0;320.2265625
-2;52200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;944.0
-2;52300;AMETHYSTS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;944.0
-2;52300;STARFRUIT;4990;1;4985;28;;;4991;1;4992;27;;;4990.5;322.0703125
-2;52400;AMETHYSTS;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;946.0
-2;52400;STARFRUIT;4985;30;;;;;4991;1;4992;29;;;4988.0;325.6484375
-2;52500;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;946.0
-2;52500;STARFRUIT;4990;1;4984;28;;;4991;28;;;;;4990.5;317.2421875
-2;52600;STARFRUIT;4985;23;;;;;4988;4;4991;1;4992;22;4986.5;326.0078125
-2;52600;AMETHYSTS;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;948.0
-2;52700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;948.0
-2;52700;STARFRUIT;4985;26;;;;;4992;27;;;;;4988.5;332.125
-2;52800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;948.0
-2;52800;STARFRUIT;4985;26;;;;;4992;26;;;;;4988.5;325.21875
-2;52900;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;948.0
-2;52900;STARFRUIT;4984;30;;;;;4991;30;;;;;4987.5;321.234375
-2;53000;STARFRUIT;4984;21;;;;;4991;21;;;;;4987.5;318.15625
-2;53000;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;972.0
-2;53100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;974.0
-2;53100;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;319.2890625
-2;53200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;974.0
-2;53200;STARFRUIT;4990;1;4984;31;;;4991;31;;;;;4990.5;318.234375
-2;53300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;974.0
-2;53300;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;309.4765625
-2;53400;STARFRUIT;4984;25;;;;;4991;25;;;;;4987.5;319.4140625
-2;53400;AMETHYSTS;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;974.0
-2;53500;AMETHYSTS;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;974.0
-2;53500;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;321.5390625
-2;53600;AMETHYSTS;9995;24;;;;;9998;9;10005;24;;;9996.5;974.0
-2;53600;STARFRUIT;4985;24;;;;;4992;24;;;;;4988.5;330.0390625
-2;53700;AMETHYSTS;9998;1;9995;30;;;10005;30;;;;;10001.5;992.0
